race,annee,nb,nb_tot
Chien pluricolore a poil frise,2018,0,193
Chien pluricolore a poil frise,2019,0,193
Chien pluricolore a poil frise,2020,45,193
Chien pluricolore a poil frise,2021,81,193
Chien pluricolore a poil frise,2022,67,193
Esquimau du canada,1970,19,184
Esquimau du canada,1975,6,184
Esquimau du canada,1980,14,184
Esquimau du canada,1985,22,184
Esquimau du canada,1990,34,184
Esquimau du canada,1995,14,184
Esquimau du canada,2000,54,184
Esquimau du canada,2005,0,184
Esquimau du canada,2006,0,184
Esquimau du canada,2007,0,184
Esquimau du canada,2008,0,184
Esquimau du canada,2009,0,184
Esquimau du canada,2010,0,184
Esquimau du canada,2011,0,184
Esquimau du canada,2012,0,184
Esquimau du canada,2013,0,184
Esquimau du canada,2014,0,184
Esquimau du canada,2015,0,184
Esquimau du canada,2016,0,184
Esquimau du canada,2017,0,184
Esquimau du canada,2018,7,184
Esquimau du canada,2019,1,184
Esquimau du canada,2020,7,184
Esquimau du canada,2021,6,184
Esquimau du canada,2022,0,184
Shikoku,1970,0,182
Shikoku,1975,0,182
Shikoku,1980,0,182
Shikoku,1985,0,182
Shikoku,1990,0,182
Shikoku,1995,0,182
Shikoku,2000,0,182
Shikoku,2005,0,182
Shikoku,2006,0,182
Shikoku,2007,0,182
Shikoku,2008,0,182
Shikoku,2009,7,182
Shikoku,2010,5,182
Shikoku,2011,8,182
Shikoku,2012,5,182
Shikoku,2013,7,182
Shikoku,2014,9,182
Shikoku,2015,8,182
Shikoku,2016,7,182
Shikoku,2017,11,182
Shikoku,2018,7,182
Shikoku,2019,9,182
Shikoku,2020,11,182
Shikoku,2021,39,182
Shikoku,2022,49,182
Grand anglo francais blanc et noir,1970,0,177
Grand anglo francais blanc et noir,1975,0,177
Grand anglo francais blanc et noir,1980,1,177
Grand anglo francais blanc et noir,1985,8,177
Grand anglo francais blanc et noir,1990,15,177
Grand anglo francais blanc et noir,1995,6,177
Grand anglo francais blanc et noir,2000,1,177
Grand anglo francais blanc et noir,2005,0,177
Grand anglo francais blanc et noir,2006,0,177
Grand anglo francais blanc et noir,2007,0,177
Grand anglo francais blanc et noir,2008,0,177
Grand anglo francais blanc et noir,2009,26,177
Grand anglo francais blanc et noir,2010,19,177
Grand anglo francais blanc et noir,2011,11,177
Grand anglo francais blanc et noir,2012,10,177
Grand anglo francais blanc et noir,2013,0,177
Grand anglo francais blanc et noir,2014,1,177
Grand anglo francais blanc et noir,2015,0,177
Grand anglo francais blanc et noir,2016,0,177
Grand anglo francais blanc et noir,2017,0,177
Grand anglo francais blanc et noir,2018,0,177
Grand anglo francais blanc et noir,2019,0,177
Grand anglo francais blanc et noir,2020,0,177
Grand anglo francais blanc et noir,2021,67,177
Grand anglo francais blanc et noir,2022,12,177
Retriever de la baie de chesapeake,1970,0,175
Retriever de la baie de chesapeake,1975,0,175
Retriever de la baie de chesapeake,1980,0,175
Retriever de la baie de chesapeake,1985,3,175
Retriever de la baie de chesapeake,1990,1,175
Retriever de la baie de chesapeake,1995,25,175
Retriever de la baie de chesapeake,2000,4,175
Retriever de la baie de chesapeake,2005,11,175
Retriever de la baie de chesapeake,2006,8,175
Retriever de la baie de chesapeake,2007,13,175
Retriever de la baie de chesapeake,2008,6,175
Retriever de la baie de chesapeake,2009,9,175
Retriever de la baie de chesapeake,2010,10,175
Retriever de la baie de chesapeake,2011,2,175
Retriever de la baie de chesapeake,2012,13,175
Retriever de la baie de chesapeake,2013,0,175
Retriever de la baie de chesapeake,2014,6,175
Retriever de la baie de chesapeake,2015,5,175
Retriever de la baie de chesapeake,2016,0,175
Retriever de la baie de chesapeake,2017,12,175
Retriever de la baie de chesapeake,2018,1,175
Retriever de la baie de chesapeake,2019,11,175
Retriever de la baie de chesapeake,2020,11,175
Retriever de la baie de chesapeake,2021,1,175
Retriever de la baie de chesapeake,2022,23,175
Dandie dinmont terrier,1970,0,174
Dandie dinmont terrier,1975,1,174
Dandie dinmont terrier,1980,6,174
Dandie dinmont terrier,1985,4,174
Dandie dinmont terrier,1990,17,174
Dandie dinmont terrier,1995,15,174
Dandie dinmont terrier,2000,18,174
Dandie dinmont terrier,2005,3,174
Dandie dinmont terrier,2006,10,174
Dandie dinmont terrier,2007,6,174
Dandie dinmont terrier,2008,1,174
Dandie dinmont terrier,2009,1,174
Dandie dinmont terrier,2010,8,174
Dandie dinmont terrier,2011,2,174
Dandie dinmont terrier,2012,3,174
Dandie dinmont terrier,2013,1,174
Dandie dinmont terrier,2014,8,174
Dandie dinmont terrier,2015,1,174
Dandie dinmont terrier,2016,10,174
Dandie dinmont terrier,2017,8,174
Dandie dinmont terrier,2018,6,174
Dandie dinmont terrier,2019,8,174
Dandie dinmont terrier,2020,15,174
Dandie dinmont terrier,2021,13,174
Dandie dinmont terrier,2022,9,174
Spinone,1970,0,168
Spinone,1975,0,168
Spinone,1980,0,168
Spinone,1985,6,168
Spinone,1990,2,168
Spinone,1995,1,168
Spinone,2000,8,168
Spinone,2005,10,168
Spinone,2006,13,168
Spinone,2007,1,168
Spinone,2008,7,168
Spinone,2009,9,168
Spinone,2010,4,168
Spinone,2011,6,168
Spinone,2012,12,168
Spinone,2013,8,168
Spinone,2014,9,168
Spinone,2015,16,168
Spinone,2016,7,168
Spinone,2017,1,168
Spinone,2018,20,168
Spinone,2019,0,168
Spinone,2020,0,168
Spinone,2021,13,168
Spinone,2022,15,168
Sealyham terrier,1970,0,159
Sealyham terrier,1975,6,159
Sealyham terrier,1980,2,159
Sealyham terrier,1985,1,159
Sealyham terrier,1990,14,159
Sealyham terrier,1995,13,159
Sealyham terrier,2000,13,159
Sealyham terrier,2005,26,159
Sealyham terrier,2006,13,159
Sealyham terrier,2007,8,159
Sealyham terrier,2008,13,159
Sealyham terrier,2009,7,159
Sealyham terrier,2010,9,159
Sealyham terrier,2011,0,159
Sealyham terrier,2012,6,159
Sealyham terrier,2013,1,159
Sealyham terrier,2014,0,159
Sealyham terrier,2015,2,159
Sealyham terrier,2016,2,159
Sealyham terrier,2017,3,159
Sealyham terrier,2018,7,159
Sealyham terrier,2019,8,159
Sealyham terrier,2020,0,159
Sealyham terrier,2021,0,159
Sealyham terrier,2022,5,159
Affenpinscher,1970,0,157
Affenpinscher,1975,0,157
Affenpinscher,1980,12,157
Affenpinscher,1985,3,157
Affenpinscher,1990,9,157
Affenpinscher,1995,5,157
Affenpinscher,2000,8,157
Affenpinscher,2005,5,157
Affenpinscher,2006,6,157
Affenpinscher,2007,2,157
Affenpinscher,2008,0,157
Affenpinscher,2009,0,157
Affenpinscher,2010,0,157
Affenpinscher,2011,0,157
Affenpinscher,2012,2,157
Affenpinscher,2013,5,157
Affenpinscher,2014,8,157
Affenpinscher,2015,18,157
Affenpinscher,2016,12,157
Affenpinscher,2017,3,157
Affenpinscher,2018,9,157
Affenpinscher,2019,25,157
Affenpinscher,2020,9,157
Affenpinscher,2021,4,157
Affenpinscher,2022,12,157
Podenco d'ibiza,1970,0,144
Podenco d'ibiza,1975,9,144
Podenco d'ibiza,1980,22,144
Podenco d'ibiza,1985,13,144
Podenco d'ibiza,1990,9,144
Podenco d'ibiza,1995,2,144
Podenco d'ibiza,2000,3,144
Podenco d'ibiza,2005,7,144
Podenco d'ibiza,2006,0,144
Podenco d'ibiza,2007,22,144
Podenco d'ibiza,2008,1,144
Podenco d'ibiza,2009,8,144
Podenco d'ibiza,2010,3,144
Podenco d'ibiza,2011,5,144
Podenco d'ibiza,2012,3,144
Podenco d'ibiza,2013,11,144
Podenco d'ibiza,2014,8,144
Podenco d'ibiza,2015,1,144
Podenco d'ibiza,2016,0,144
Podenco d'ibiza,2017,1,144
Podenco d'ibiza,2018,10,144
Podenco d'ibiza,2019,0,144
Podenco d'ibiza,2020,2,144
Podenco d'ibiza,2021,1,144
Podenco d'ibiza,2022,3,144
Berger de boheme,1970,0,125
Berger de boheme,1975,0,125
Berger de boheme,1980,0,125
Berger de boheme,1985,0,125
Berger de boheme,1990,0,125
Berger de boheme,1995,0,125
Berger de boheme,2000,0,125
Berger de boheme,2005,0,125
Berger de boheme,2006,0,125
Berger de boheme,2007,0,125
Berger de boheme,2008,0,125
Berger de boheme,2009,0,125
Berger de boheme,2010,0,125
Berger de boheme,2011,0,125
Berger de boheme,2012,0,125
Berger de boheme,2013,0,125
Berger de boheme,2014,0,125
Berger de boheme,2015,0,125
Berger de boheme,2016,0,125
Berger de boheme,2017,0,125
Berger de boheme,2018,0,125
Berger de boheme,2019,6,125
Berger de boheme,2020,31,125
Berger de boheme,2021,35,125
Berger de boheme,2022,53,125
Spitz finlandais,1970,3,119
Spitz finlandais,1975,12,119
Spitz finlandais,1980,3,119
Spitz finlandais,1985,4,119
Spitz finlandais,1990,18,119
Spitz finlandais,1995,5,119
Spitz finlandais,2000,4,119
Spitz finlandais,2005,0,119
Spitz finlandais,2006,0,119
Spitz finlandais,2007,0,119
Spitz finlandais,2008,0,119
Spitz finlandais,2009,0,119
Spitz finlandais,2010,0,119
Spitz finlandais,2011,7,119
Spitz finlandais,2012,3,119
Spitz finlandais,2013,0,119
Spitz finlandais,2014,1,119
Spitz finlandais,2015,2,119
Spitz finlandais,2016,0,119
Spitz finlandais,2017,3,119
Spitz finlandais,2018,7,119
Spitz finlandais,2019,8,119
Spitz finlandais,2020,12,119
Spitz finlandais,2021,15,119
Spitz finlandais,2022,12,119
Chien courant tricolore serbe,1970,0,114
Chien courant tricolore serbe,1975,0,114
Chien courant tricolore serbe,1980,0,114
Chien courant tricolore serbe,1985,0,114
Chien courant tricolore serbe,1990,0,114
Chien courant tricolore serbe,1995,0,114
Chien courant tricolore serbe,2000,0,114
Chien courant tricolore serbe,2005,0,114
Chien courant tricolore serbe,2006,0,114
Chien courant tricolore serbe,2007,0,114
Chien courant tricolore serbe,2008,0,114
Chien courant tricolore serbe,2009,0,114
Chien courant tricolore serbe,2010,0,114
Chien courant tricolore serbe,2011,0,114
Chien courant tricolore serbe,2012,0,114
Chien courant tricolore serbe,2013,0,114
Chien courant tricolore serbe,2014,0,114
Chien courant tricolore serbe,2015,0,114
Chien courant tricolore serbe,2016,1,114
Chien courant tricolore serbe,2017,1,114
Chien courant tricolore serbe,2018,18,114
Chien courant tricolore serbe,2019,26,114
Chien courant tricolore serbe,2020,7,114
Chien courant tricolore serbe,2021,26,114
Chien courant tricolore serbe,2022,35,114
Sussex spaniel,1970,0,108
Sussex spaniel,1975,0,108
Sussex spaniel,1980,0,108
Sussex spaniel,1985,0,108
Sussex spaniel,1990,0,108
Sussex spaniel,1995,7,108
Sussex spaniel,2000,1,108
Sussex spaniel,2005,10,108
Sussex spaniel,2006,10,108
Sussex spaniel,2007,6,108
Sussex spaniel,2008,15,108
Sussex spaniel,2009,13,108
Sussex spaniel,2010,5,108
Sussex spaniel,2011,0,108
Sussex spaniel,2012,5,108
Sussex spaniel,2013,4,108
Sussex spaniel,2014,4,108
Sussex spaniel,2015,1,108
Sussex spaniel,2016,6,108
Sussex spaniel,2017,5,108
Sussex spaniel,2018,0,108
Sussex spaniel,2019,6,108
Sussex spaniel,2020,3,108
Sussex spaniel,2021,6,108
Sussex spaniel,2022,1,108
Fox hound anglais,1970,0,104
Fox hound anglais,1975,0,104
Fox hound anglais,1980,0,104
Fox hound anglais,1985,0,104
Fox hound anglais,1990,17,104
Fox hound anglais,1995,7,104
Fox hound anglais,2000,4,104
Fox hound anglais,2005,0,104
Fox hound anglais,2006,0,104
Fox hound anglais,2007,30,104
Fox hound anglais,2008,1,104
Fox hound anglais,2009,9,104
Fox hound anglais,2010,18,104
Fox hound anglais,2011,0,104
Fox hound anglais,2012,6,104
Fox hound anglais,2013,6,104
Fox hound anglais,2014,0,104
Fox hound anglais,2015,0,104
Fox hound anglais,2016,0,104
Fox hound anglais,2017,6,104
Fox hound anglais,2018,0,104
Fox hound anglais,2019,0,104
Fox hound anglais,2020,0,104
Fox hound anglais,2021,0,104
Fox hound anglais,2022,0,104
Pumi,1970,0,98
Pumi,1975,0,98
Pumi,1980,0,98
Pumi,1985,0,98
Pumi,1990,0,98
Pumi,1995,0,98
Pumi,2000,0,98
Pumi,2005,0,98
Pumi,2006,0,98
Pumi,2007,2,98
Pumi,2008,3,98
Pumi,2009,4,98
Pumi,2010,11,98
Pumi,2011,0,98
Pumi,2012,1,98
Pumi,2013,15,98
Pumi,2014,2,98
Pumi,2015,13,98
Pumi,2016,7,98
Pumi,2017,2,98
Pumi,2018,7,98
Pumi,2019,4,98
Pumi,2020,10,98
Pumi,2021,9,98
Pumi,2022,8,98
Chien thailandais a crete dorsale,1970,0,97
Chien thailandais a crete dorsale,1975,0,97
Chien thailandais a crete dorsale,1980,0,97
Chien thailandais a crete dorsale,1985,0,97
Chien thailandais a crete dorsale,1990,0,97
Chien thailandais a crete dorsale,1995,0,97
Chien thailandais a crete dorsale,2000,0,97
Chien thailandais a crete dorsale,2005,4,97
Chien thailandais a crete dorsale,2006,6,97
Chien thailandais a crete dorsale,2007,3,97
Chien thailandais a crete dorsale,2008,3,97
Chien thailandais a crete dorsale,2009,0,97
Chien thailandais a crete dorsale,2010,2,97
Chien thailandais a crete dorsale,2011,1,97
Chien thailandais a crete dorsale,2012,12,97
Chien thailandais a crete dorsale,2013,1,97
Chien thailandais a crete dorsale,2014,7,97
Chien thailandais a crete dorsale,2015,7,97
Chien thailandais a crete dorsale,2016,0,97
Chien thailandais a crete dorsale,2017,11,97
Chien thailandais a crete dorsale,2018,14,97
Chien thailandais a crete dorsale,2019,12,97
Chien thailandais a crete dorsale,2020,1,97
Chien thailandais a crete dorsale,2021,10,97
Chien thailandais a crete dorsale,2022,3,97
Kishu,1970,0,97
Kishu,1975,0,97
Kishu,1980,0,97
Kishu,1985,0,97
Kishu,1990,0,97
Kishu,1995,0,97
Kishu,2000,0,97
Kishu,2005,0,97
Kishu,2006,0,97
Kishu,2007,0,97
Kishu,2008,0,97
Kishu,2009,0,97
Kishu,2010,0,97
Kishu,2011,0,97
Kishu,2012,0,97
Kishu,2013,1,97
Kishu,2014,1,97
Kishu,2015,0,97
Kishu,2016,0,97
Kishu,2017,2,97
Kishu,2018,1,97
Kishu,2019,12,97
Kishu,2020,20,97
Kishu,2021,29,97
Kishu,2022,31,97
Chien du pharaon,1970,0,96
Chien du pharaon,1975,1,96
Chien du pharaon,1980,1,96
Chien du pharaon,1985,6,96
Chien du pharaon,1990,4,96
Chien du pharaon,1995,7,96
Chien du pharaon,2000,13,96
Chien du pharaon,2005,0,96
Chien du pharaon,2006,0,96
Chien du pharaon,2007,0,96
Chien du pharaon,2008,8,96
Chien du pharaon,2009,7,96
Chien du pharaon,2010,0,96
Chien du pharaon,2011,0,96
Chien du pharaon,2012,0,96
Chien du pharaon,2013,0,96
Chien du pharaon,2014,0,96
Chien du pharaon,2015,2,96
Chien du pharaon,2016,0,96
Chien du pharaon,2017,1,96
Chien du pharaon,2018,0,96
Chien du pharaon,2019,19,96
Chien du pharaon,2020,6,96
Chien du pharaon,2021,11,96
Chien du pharaon,2022,10,96
Cirneco de l etna,1970,0,95
Cirneco de l etna,1975,0,95
Cirneco de l etna,1980,13,95
Cirneco de l etna,1985,10,95
Cirneco de l etna,1990,0,95
Cirneco de l etna,1995,0,95
Cirneco de l etna,2000,0,95
Cirneco de l etna,2005,5,95
Cirneco de l etna,2006,5,95
Cirneco de l etna,2007,0,95
Cirneco de l etna,2008,0,95
Cirneco de l etna,2009,0,95
Cirneco de l etna,2010,0,95
Cirneco de l etna,2011,4,95
Cirneco de l etna,2012,15,95
Cirneco de l etna,2013,1,95
Cirneco de l etna,2014,6,95
Cirneco de l etna,2015,14,95
Cirneco de l etna,2016,0,95
Cirneco de l etna,2017,18,95
Cirneco de l etna,2018,0,95
Cirneco de l etna,2019,3,95
Cirneco de l etna,2020,0,95
Cirneco de l etna,2021,0,95
Cirneco de l etna,2022,1,95
Kuvasz,1970,0,90
Kuvasz,1975,1,90
Kuvasz,1980,1,90
Kuvasz,1985,10,90
Kuvasz,1990,4,90
Kuvasz,1995,32,90
Kuvasz,2000,0,90
Kuvasz,2005,0,90
Kuvasz,2006,0,90
Kuvasz,2007,2,90
Kuvasz,2008,9,90
Kuvasz,2009,0,90
Kuvasz,2010,0,90
Kuvasz,2011,3,90
Kuvasz,2012,23,90
Kuvasz,2013,0,90
Kuvasz,2014,5,90
Kuvasz,2015,0,90
Kuvasz,2016,0,90
Kuvasz,2017,0,90
Kuvasz,2018,0,90
Kuvasz,2019,0,90
Kuvasz,2020,0,90
Kuvasz,2021,0,90
Kuvasz,2022,0,90
Hokkaido,1970,0,86
Hokkaido,1975,0,86
Hokkaido,1980,0,86
Hokkaido,1985,0,86
Hokkaido,1990,4,86
Hokkaido,1995,0,86
Hokkaido,2000,6,86
Hokkaido,2005,0,86
Hokkaido,2006,5,86
Hokkaido,2007,0,86
Hokkaido,2008,0,86
Hokkaido,2009,1,86
Hokkaido,2010,0,86
Hokkaido,2011,0,86
Hokkaido,2012,5,86
Hokkaido,2013,0,86
Hokkaido,2014,3,86
Hokkaido,2015,8,86
Hokkaido,2016,6,86
Hokkaido,2017,0,86
Hokkaido,2018,7,86
Hokkaido,2019,3,86
Hokkaido,2020,9,86
Hokkaido,2021,18,86
Hokkaido,2022,11,86
Berger finnois de laponie,1970,0,85
Berger finnois de laponie,1975,0,85
Berger finnois de laponie,1980,0,85
Berger finnois de laponie,1985,0,85
Berger finnois de laponie,1990,0,85
Berger finnois de laponie,1995,0,85
Berger finnois de laponie,2000,0,85
Berger finnois de laponie,2005,8,85
Berger finnois de laponie,2006,0,85
Berger finnois de laponie,2007,9,85
Berger finnois de laponie,2008,1,85
Berger finnois de laponie,2009,6,85
Berger finnois de laponie,2010,1,85
Berger finnois de laponie,2011,1,85
Berger finnois de laponie,2012,0,85
Berger finnois de laponie,2013,1,85
Berger finnois de laponie,2014,1,85
Berger finnois de laponie,2015,1,85
Berger finnois de laponie,2016,1,85
Berger finnois de laponie,2017,7,85
Berger finnois de laponie,2018,7,85
Berger finnois de laponie,2019,1,85
Berger finnois de laponie,2020,9,85
Berger finnois de laponie,2021,14,85
Berger finnois de laponie,2022,17,85
Chien de berger roumain des carpathes,1970,0,83
Chien de berger roumain des carpathes,1975,0,83
Chien de berger roumain des carpathes,1980,0,83
Chien de berger roumain des carpathes,1985,0,83
Chien de berger roumain des carpathes,1990,0,83
Chien de berger roumain des carpathes,1995,0,83
Chien de berger roumain des carpathes,2000,0,83
Chien de berger roumain des carpathes,2005,0,83
Chien de berger roumain des carpathes,2006,0,83
Chien de berger roumain des carpathes,2007,2,83
Chien de berger roumain des carpathes,2008,8,83
Chien de berger roumain des carpathes,2009,4,83
Chien de berger roumain des carpathes,2010,11,83
Chien de berger roumain des carpathes,2011,0,83
Chien de berger roumain des carpathes,2012,1,83
Chien de berger roumain des carpathes,2013,5,83
Chien de berger roumain des carpathes,2014,2,83
Chien de berger roumain des carpathes,2015,1,83
Chien de berger roumain des carpathes,2016,9,83
Chien de berger roumain des carpathes,2017,1,83
Chien de berger roumain des carpathes,2018,7,83
Chien de berger roumain des carpathes,2019,3,83
Chien de berger roumain des carpathes,2020,7,83
Chien de berger roumain des carpathes,2021,2,83
Chien de berger roumain des carpathes,2022,20,83
Cimarron uruguayen,1970,0,80
Cimarron uruguayen,1975,0,80
Cimarron uruguayen,1980,0,80
Cimarron uruguayen,1985,0,80
Cimarron uruguayen,1990,0,80
Cimarron uruguayen,1995,0,80
Cimarron uruguayen,2000,0,80
Cimarron uruguayen,2005,0,80
Cimarron uruguayen,2006,0,80
Cimarron uruguayen,2007,0,80
Cimarron uruguayen,2008,0,80
Cimarron uruguayen,2009,0,80
Cimarron uruguayen,2010,0,80
Cimarron uruguayen,2011,0,80
Cimarron uruguayen,2012,16,80
Cimarron uruguayen,2013,31,80
Cimarron uruguayen,2014,14,80
Cimarron uruguayen,2015,9,80
Cimarron uruguayen,2016,5,80
Cimarron uruguayen,2017,0,80
Cimarron uruguayen,2018,5,80
Cimarron uruguayen,2019,0,80
Cimarron uruguayen,2020,0,80
Cimarron uruguayen,2021,0,80
Cimarron uruguayen,2022,0,80
Chien courant de transylvanie,1970,0,78
Chien courant de transylvanie,1975,0,78
Chien courant de transylvanie,1980,0,78
Chien courant de transylvanie,1985,0,78
Chien courant de transylvanie,1990,1,78
Chien courant de transylvanie,1995,2,78
Chien courant de transylvanie,2000,5,78
Chien courant de transylvanie,2005,10,78
Chien courant de transylvanie,2006,0,78
Chien courant de transylvanie,2007,7,78
Chien courant de transylvanie,2008,1,78
Chien courant de transylvanie,2009,0,78
Chien courant de transylvanie,2010,0,78
Chien courant de transylvanie,2011,0,78
Chien courant de transylvanie,2012,2,78
Chien courant de transylvanie,2013,10,78
Chien courant de transylvanie,2014,6,78
Chien courant de transylvanie,2015,1,78
Chien courant de transylvanie,2016,0,78
Chien courant de transylvanie,2017,7,78
Chien courant de transylvanie,2018,7,78
Chien courant de transylvanie,2019,8,78
Chien courant de transylvanie,2020,8,78
Chien courant de transylvanie,2021,3,78
Chien courant de transylvanie,2022,0,78
Pudelpointer,1970,0,78
Pudelpointer,1975,0,78
Pudelpointer,1980,0,78
Pudelpointer,1985,0,78
Pudelpointer,1990,0,78
Pudelpointer,1995,0,78
Pudelpointer,2000,0,78
Pudelpointer,2005,9,78
Pudelpointer,2006,0,78
Pudelpointer,2007,7,78
Pudelpointer,2008,13,78
Pudelpointer,2009,10,78
Pudelpointer,2010,18,78
Pudelpointer,2011,6,78
Pudelpointer,2012,1,78
Pudelpointer,2013,1,78
Pudelpointer,2014,5,78
Pudelpointer,2015,0,78
Pudelpointer,2016,1,78
Pudelpointer,2017,7,78
Pudelpointer,2018,0,78
Pudelpointer,2019,0,78
Pudelpointer,2020,0,78
Pudelpointer,2021,0,78
Pudelpointer,2022,0,78
Levrier polonais,1970,0,67
Levrier polonais,1975,0,67
Levrier polonais,1980,0,67
Levrier polonais,1985,0,67
Levrier polonais,1990,0,67
Levrier polonais,1995,0,67
Levrier polonais,2000,11,67
Levrier polonais,2005,7,67
Levrier polonais,2006,0,67
Levrier polonais,2007,1,67
Levrier polonais,2008,4,67
Levrier polonais,2009,8,67
Levrier polonais,2010,6,67
Levrier polonais,2011,11,67
Levrier polonais,2012,9,67
Levrier polonais,2013,1,67
Levrier polonais,2014,6,67
Levrier polonais,2015,1,67
Levrier polonais,2016,0,67
Levrier polonais,2017,0,67
Levrier polonais,2018,0,67
Levrier polonais,2019,0,67
Levrier polonais,2020,0,67
Levrier polonais,2021,0,67
Levrier polonais,2022,2,67
Ratier de prague,1970,0,67
Ratier de prague,1975,0,67
Ratier de prague,1980,0,67
Ratier de prague,1985,0,67
Ratier de prague,1990,0,67
Ratier de prague,1995,0,67
Ratier de prague,2000,0,67
Ratier de prague,2005,0,67
Ratier de prague,2006,0,67
Ratier de prague,2007,0,67
Ratier de prague,2008,0,67
Ratier de prague,2009,0,67
Ratier de prague,2010,0,67
Ratier de prague,2011,0,67
Ratier de prague,2012,0,67
Ratier de prague,2013,0,67
Ratier de prague,2014,0,67
Ratier de prague,2015,0,67
Ratier de prague,2016,13,67
Ratier de prague,2017,3,67
Ratier de prague,2018,4,67
Ratier de prague,2019,7,67
Ratier de prague,2020,9,67
Ratier de prague,2021,6,67
Ratier de prague,2022,25,67
Berger des alpes et de savoie,1970,0,65
Berger des alpes et de savoie,1975,0,65
Berger des alpes et de savoie,1980,0,65
Berger des alpes et de savoie,1985,0,65
Berger des alpes et de savoie,1990,0,65
Berger des alpes et de savoie,1995,0,65
Berger des alpes et de savoie,2000,0,65
Berger des alpes et de savoie,2005,0,65
Berger des alpes et de savoie,2006,0,65
Berger des alpes et de savoie,2007,0,65
Berger des alpes et de savoie,2008,0,65
Berger des alpes et de savoie,2009,0,65
Berger des alpes et de savoie,2010,0,65
Berger des alpes et de savoie,2011,0,65
Berger des alpes et de savoie,2012,0,65
Berger des alpes et de savoie,2013,0,65
Berger des alpes et de savoie,2014,0,65
Berger des alpes et de savoie,2015,0,65
Berger des alpes et de savoie,2016,0,65
Berger des alpes et de savoie,2017,0,65
Berger des alpes et de savoie,2018,0,65
Berger des alpes et de savoie,2019,0,65
Berger des alpes et de savoie,2020,0,65
Berger des alpes et de savoie,2021,0,65
Berger des alpes et de savoie,2022,65,65
Chien de berger croate,1970,0,63
Chien de berger croate,1975,0,63
Chien de berger croate,1980,0,63
Chien de berger croate,1985,0,63
Chien de berger croate,1990,0,63
Chien de berger croate,1995,0,63
Chien de berger croate,2000,0,63
Chien de berger croate,2005,3,63
Chien de berger croate,2006,5,63
Chien de berger croate,2007,1,63
Chien de berger croate,2008,8,63
Chien de berger croate,2009,8,63
Chien de berger croate,2010,7,63
Chien de berger croate,2011,6,63
Chien de berger croate,2012,7,63
Chien de berger croate,2013,10,63
Chien de berger croate,2014,7,63
Chien de berger croate,2015,1,63
Chien de berger croate,2016,0,63
Chien de berger croate,2017,0,63
Chien de berger croate,2018,0,63
Chien de berger croate,2019,0,63
Chien de berger croate,2020,0,63
Chien de berger croate,2021,0,63
Chien de berger croate,2022,0,63
Volpino italien,1970,0,57
Volpino italien,1975,0,57
Volpino italien,1980,0,57
Volpino italien,1985,1,57
Volpino italien,1990,3,57
Volpino italien,1995,11,57
Volpino italien,2000,0,57
Volpino italien,2005,4,57
Volpino italien,2006,0,57
Volpino italien,2007,0,57
Volpino italien,2008,0,57
Volpino italien,2009,0,57
Volpino italien,2010,0,57
Volpino italien,2011,0,57
Volpino italien,2012,0,57
Volpino italien,2013,1,57
Volpino italien,2014,1,57
Volpino italien,2015,0,57
Volpino italien,2016,0,57
Volpino italien,2017,8,57
Volpino italien,2018,11,57
Volpino italien,2019,3,57
Volpino italien,2020,7,57
Volpino italien,2021,7,57
Volpino italien,2022,0,57
Chien norvegien de macareux,1970,0,53
Chien norvegien de macareux,1975,0,53
Chien norvegien de macareux,1980,0,53
Chien norvegien de macareux,1985,0,53
Chien norvegien de macareux,1990,14,53
Chien norvegien de macareux,1995,6,53
Chien norvegien de macareux,2000,0,53
Chien norvegien de macareux,2005,0,53
Chien norvegien de macareux,2006,0,53
Chien norvegien de macareux,2007,4,53
Chien norvegien de macareux,2008,1,53
Chien norvegien de macareux,2009,4,53
Chien norvegien de macareux,2010,1,53
Chien norvegien de macareux,2011,4,53
Chien norvegien de macareux,2012,4,53
Chien norvegien de macareux,2013,1,53
Chien norvegien de macareux,2014,6,53
Chien norvegien de macareux,2015,3,53
Chien norvegien de macareux,2016,1,53
Chien norvegien de macareux,2017,0,53
Chien norvegien de macareux,2018,0,53
Chien norvegien de macareux,2019,0,53
Chien norvegien de macareux,2020,0,53
Chien norvegien de macareux,2021,1,53
Chien norvegien de macareux,2022,3,53
Laika de siberie occidentale,1970,0,43
Laika de siberie occidentale,1975,0,43
Laika de siberie occidentale,1980,0,43
Laika de siberie occidentale,1985,0,43
Laika de siberie occidentale,1990,1,43
Laika de siberie occidentale,1995,0,43
Laika de siberie occidentale,2000,0,43
Laika de siberie occidentale,2005,0,43
Laika de siberie occidentale,2006,0,43
Laika de siberie occidentale,2007,0,43
Laika de siberie occidentale,2008,0,43
Laika de siberie occidentale,2009,0,43
Laika de siberie occidentale,2010,1,43
Laika de siberie occidentale,2011,0,43
Laika de siberie occidentale,2012,1,43
Laika de siberie occidentale,2013,1,43
Laika de siberie occidentale,2014,5,43
Laika de siberie occidentale,2015,0,43
Laika de siberie occidentale,2016,1,43
Laika de siberie occidentale,2017,0,43
Laika de siberie occidentale,2018,1,43
Laika de siberie occidentale,2019,3,43
Laika de siberie occidentale,2020,7,43
Laika de siberie occidentale,2021,17,43
Laika de siberie occidentale,2022,5,43
Kai,1970,0,37
Kai,1975,0,37
Kai,1980,0,37
Kai,1985,0,37
Kai,1990,0,37
